detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
53099,Pedalcyclist,Dark - Lighted,Urban-Collector,Four-Way Intersection,t
53100,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
53101,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
53102,Curb,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
53103,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
53104,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53105,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53106,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,t
53107,Curb,Dark - Lighted,Urban-Collector,Not an Intersection,t
53108,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53109,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
53110,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53111,Tree (Standing Only),Dark - Not Lighted,Urban-Collector,Not an Intersection,t
53112,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
53113,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53114,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
53115,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
58985,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
53116,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
53117,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
53118,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53119,"Other Post, Other Pole or Other Supports",Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53120,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Y-Intersection,f
53121,Curb,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53122,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
53123,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53124,Other Object (not fixed),Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53125,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,t
53126,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
53127,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,t
53128,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Y-Intersection,f
53129,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
53130,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
53131,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
53132,Utility Pole/Light Support,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53133,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Y-Intersection,t
53134,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,f
53135,Thrown or Falling Object,Daylight,Urban-Minor Arterial,Not an Intersection,f
53136,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
53137,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
53138,Curb,Dark - Lighted,Urban-Local Road or Street,Not Reported,t
53139,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
53140,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
53141,Embankment,Daylight,Urban-Minor Arterial,Y-Intersection,f
53142,Pedestrian,Daylight,Urban-Local Road or Street,T-Intersection,f
53143,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53144,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
53145,Pedestrian,Unknown,Urban-Minor Arterial,Four-Way Intersection,f
53146,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
53147,Pedalcyclist,Unknown,Urban-Minor Arterial,Not an Intersection,f
53148,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
53149,Embankment,Daylight,Rural-Major Collector,Not an Intersection,t
53150,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
53151,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53152,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53153,Concrete Traffic Barrier,Dawn,Rural-Minor Arterial,Not an Intersection,t
53154,Other Object (not fixed),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53155,Utility Pole/Light Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
53156,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
53157,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
53158,Pedalcyclist,Daylight,Rural-Local Road or Street,Y-Intersection,f
53159,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53160,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
53161,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Y-Intersection,f
53162,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53163,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53164,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
53165,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53166,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
53167,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
53168,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
53169,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53170,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,f
53171,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,f
53172,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53173,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,T-Intersection,f
53174,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53175,Parked Motor Vehicle ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53176,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
53177,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53178,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53179,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53180,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53181,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
53182,Pedestrian,Dusk,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53183,Curb,Daylight,Urban-Minor Arterial,T-Intersection,f
53184,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,f
53185,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53186,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
53187,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
53188,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
53189,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,f
53190,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
53191,Fell/Jumped from Vehicle,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
53192,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53193,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
53194,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,T-Intersection,f
53195,Unknown,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53196,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
53197,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
53198,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53199,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53200,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53201,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53202,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53203,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53204,Railway Vehicle,Daylight,Urban-Minor Arterial,Not an Intersection,f
53205,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53206,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Y-Intersection,f
53207,Other Fixed Object,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53208,Pedestrian,Daylight,Urban-Collector,Four-Way Intersection,f
53209,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53210,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53211,Pedestrian,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
53212,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
53213,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
53214,Guardrail Face,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
53215,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
53216,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53217,Pedalcyclist,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53218,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
53219,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53220,Curb,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53221,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53222,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Y-Intersection,f
53223,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
53224,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,t
53225,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53226,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53227,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
53228,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
53229,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53230,Tree (Standing Only),Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
53231,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
53232,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
53233,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53234,Guardrail Face,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53235,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
53236,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
53237,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
53238,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
53239,Boulder,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
53240,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53241,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53242,Rollover/Overturn,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53243,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53244,Curb,Dark - Not Lighted,Urban-Other Principal Arterial,Y-Intersection,f
53245,Impact Attenuator/Crash Cushion,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
53246,Ground,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53247,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
53248,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
53249,Fence,Daylight,Urban-Local Road or Street,T-Intersection,t
53250,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
53251,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
53252,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53253,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
53254,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
53255,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
53256,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Roundabout,f
53257,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Y-Intersection,f
53258,Mail Box,Daylight,Urban-Collector,Not an Intersection,f
53259,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
53260,Pedestrian,Daylight,Urban-Other Principal Arterial,T-Intersection,f
53261,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53262,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
53263,Mail Box,Daylight,Urban-Collector,Not an Intersection,f
53264,Motor Vehicle In-Transport ,Dawn,Urban-Other Principal Arterial,Not an Intersection,f
53265,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53266,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
53267,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
53268,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53269,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
53270,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
53271,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
53272,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53273,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
53274,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
53275,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
53276,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
53277,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53278,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
53279,Utility Pole/Light Support,Daylight,Rural-Minor Arterial,Not an Intersection,f
53280,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
53281,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
53282,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
53283,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
53284,Pedestrian,Daylight,Urban-Unknown Urban,Not an Intersection,f
53285,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
53286,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
53287,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
53288,Pedestrian,Dawn,Urban-Other Principal Arterial,Four-Way Intersection,f
53289,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
53290,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
53291,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
53292,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
53293,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
53294,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
53295,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
53296,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,t
53297,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
