detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
63118,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
63119,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
63120,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63121,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
63122,Fence,Daylight,Rural-Major Collector,Not an Intersection,f
63123,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
63124,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63125,Curb,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
63126,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63127,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63128,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
63129,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63130,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
63131,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
63132,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63133,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
63134,Pedestrian,Not Reported,Rural-Principal Arterial-Interstate,Not an Intersection,f
63135,Curb,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63136,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63137,Fence,Daylight,Urban-Local Road or Street,Not an Intersection,f
63138,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
63139,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63140,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
63141,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
63142,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63143,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
63144,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
63145,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Four-Way Intersection,f
63146,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
63147,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63148,Fence,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63149,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63150,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
63151,Curb,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63152,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
63153,Other Fixed Object,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63154,Live Animal,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63155,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
63156,Fence,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
63157,Non-Motorist on Personal Conveyance,Daylight,Rural-Major Collector,Not an Intersection,f
63158,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
63159,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
63160,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
63161,Culvert,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63162,Mail Box,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63163,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
63164,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63165,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63166,Utility Pole/Light Support,Daylight,Urban-Collector,Not an Intersection,f
63167,Concrete Traffic Barrier,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63168,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,t
63169,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63170,Pedalcyclist,Dawn,Urban-Minor Arterial,Not an Intersection,f
63171,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
63172,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63173,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63174,Other Fixed Object,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
63175,Utility Pole/Light Support,Dusk,Urban-Other Principal Arterial,Not an Intersection,t
63176,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Y-Intersection,t
63177,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
63178,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63179,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63180,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
63181,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,f
63182,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
63183,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63184,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63185,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
63186,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63187,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63188,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63189,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
63190,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
63191,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
63192,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63193,Pedalcyclist,Daylight,Urban-Minor Arterial,Not an Intersection,f
63194,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
63195,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,t
63196,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
63197,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
63198,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
63199,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
63200,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
63201,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
63202,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
63203,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63204,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63205,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63206,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63207,Live Animal,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
63208,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
63209,Concrete Traffic Barrier,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
63210,Fence,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63211,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63212,Other Object (not fixed),Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63213,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
63214,Pedalcyclist,Daylight,Rural-Major Collector,Not an Intersection,f
63215,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Four-Way Intersection,t
63216,Pedestrian,Daylight,Rural-Local Road or Street,T-Intersection,f
63217,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
63218,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
63219,Motor Vehicle In-Transport ,Dawn,Rural-Minor Arterial,Not an Intersection,f
63220,Traffic Sign Support ,Daylight,Rural-Minor Collector,Not an Intersection,f
63221,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63222,Culvert,Daylight,Urban-Minor Arterial,Not an Intersection,t
63223,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Y-Intersection,t
63224,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63225,Curb,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63226,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
63227,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
63228,Railway Vehicle,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63229,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63230,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63231,Fence,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
63232,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
63233,Fence,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
63234,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
63235,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63236,Traffic Sign Support ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
63237,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63238,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63239,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
63240,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
63241,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63242,Other Fixed Object,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
63243,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63244,Traffic Signal Support,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
63245,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
63246,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
63247,Culvert,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
63248,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
63249,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63250,Guardrail Face,Dusk,Rural-Unknown Rural,Not an Intersection,t
63251,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63252,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
63253,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
63254,Pedalcyclist,Daylight,Rural-Minor Collector,Not an Intersection,f
63255,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63256,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
63257,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
63258,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
63259,Utility Pole/Light Support,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
63260,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63261,Utility Pole/Light Support,Dark - Lighted,Urban-Unknown Urban,Not an Intersection,t
63262,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
63263,Traffic Sign Support ,Dark - Not Lighted,Rural-Minor Arterial,Y-Intersection,f
63264,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
63265,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
63266,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
63267,Parked Motor Vehicle ,Daylight,Rural-Minor Arterial,Not an Intersection,f
63268,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
63269,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63270,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
63271,Cable Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
63272,Culvert,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
63273,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
63274,Pedestrian,Daylight,Rural-Major Collector,Not an Intersection,f
63275,Traffic Sign Support ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
63276,Other Fixed Object,Daylight,Rural-Local Road or Street,Not an Intersection,f
63277,Mail Box,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
63278,Pedestrian,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
63279,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
63280,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
63281,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63282,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
63283,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
63284,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
63285,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
63286,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63287,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63288,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
63289,Live Animal,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
63290,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
63291,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
63292,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63293,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
63294,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Y-Intersection,f
63295,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
63296,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
63297,Other Object (not fixed),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
63298,Other Fixed Object,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
63299,Railway Vehicle,Dawn,Urban-Local Road or Street,Not an Intersection,f
63300,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
63301,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Four-Way Intersection,f
63302,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
63303,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
63304,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,f
63305,Motor Vehicle In-Transport ,Dusk,Rural-Principal Arterial-Interstate,Not an Intersection,f
63306,Traffic Sign Support ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
63307,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
63308,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
