detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
43103,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,f
43104,Other Fixed Object,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
43105,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
43106,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43107,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
43108,Pedalcyclist,Daylight,Urban-Minor Arterial,Not an Intersection,f
43109,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
43110,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43111,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43112,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
43113,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
43114,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
43115,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
43116,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
43117,Tree (Standing Only),Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
43118,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
43119,Parked Motor Vehicle ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
43120,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43121,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43122,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
43123,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43124,Pedalcyclist,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
43125,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43126,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
43127,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43128,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
43129,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43130,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
43131,Pedalcyclist,Dawn,Rural-Minor Arterial,Not an Intersection,f
43132,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
43133,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
43134,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
43135,Concrete Traffic Barrier,Unknown,Urban-Local Road or Street,T-Intersection,f
43136,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
43137,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
43138,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43139,Fence,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
43140,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
43141,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
43142,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
43143,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
43144,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43145,Parked Motor Vehicle ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
43146,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
43147,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
43148,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43149,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
43150,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
43151,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
43152,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
43153,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43154,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
43155,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
43156,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43157,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
43158,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43159,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
43160,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43161,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
43162,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
43163,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43164,Motor Vehicle In-Transport ,Dawn,Urban-Other Principal Arterial,Four-Way Intersection,f
43165,Pedestrian,Dawn,Urban-Other Principal Arterial,Not an Intersection,f
43166,Pedalcyclist,Daylight,Urban-Local Road or Street,T-Intersection,f
43167,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
43168,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,f
43169,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
43170,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
43171,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
43172,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
43173,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,t
43174,Pedalcyclist,Daylight,Urban-Local Road or Street,T-Intersection,f
43175,Pedalcyclist,Dark - Unknown Lighting,Urban-Minor Arterial,Not an Intersection,f
43176,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
43177,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
43178,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43179,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43180,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
43181,Curb,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
43182,Ditch,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
43183,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
43184,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
43185,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
43186,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43187,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43188,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
43189,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
43190,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
43191,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
43192,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
43193,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Other,Not an Intersection,f
43194,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,t
43195,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
43196,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
43197,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
43198,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
43199,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,t
43200,Tree (Standing Only),Dusk,Rural-Local Road or Street,Not an Intersection,t
43201,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
43202,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
43203,Curb,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
43204,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43205,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
43206,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43207,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
43208,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
43209,Non-Motorist on Personal Conveyance,Daylight,Rural-Local Road or Street,T-Intersection,f
43210,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
43211,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,t
43212,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43213,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43214,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
43215,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43216,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
43217,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43218,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
43219,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
43220,Pedestrian,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
43221,Immersion,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
43222,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43223,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,f
43224,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43225,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
43226,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
43227,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
43228,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
43229,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43230,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
43231,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
43232,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
43233,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43234,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
43235,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,t
43236,Concrete Traffic Barrier,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
43237,Shrubbery,Daylight,Urban-Local Road or Street,Not an Intersection,t
43238,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
43239,Shrubbery,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
43240,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43241,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
43242,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
43243,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43244,Rollover/Overturn,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
43245,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
43246,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43247,Other Fixed Object,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
43248,Fell/Jumped from Vehicle,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
43249,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43250,Tree (Standing Only),Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43251,Pedalcyclist,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
43252,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
43253,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
43254,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
43255,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
43256,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
43257,Other Object (not fixed),Daylight,Urban-Minor Arterial,Four-Way Intersection,f
43258,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,"Five Point, or More",f
43259,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
43260,Immersion,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,f
43261,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43262,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
43263,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
43264,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
43265,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
43266,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
43267,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
43268,Other Object (not fixed),Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
43269,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Urban-Local Road or Street,Not an Intersection,t
43270,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
43271,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
43272,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43273,Pedalcyclist,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
43274,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
43275,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
43276,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43277,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
43278,Bridge Rail (Includes parapet),Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
43279,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
43280,Pedestrian,Dawn,Urban-Local Road or Street,T-Intersection,f
43281,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
43282,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
43283,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
43284,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
43285,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
43286,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
43287,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
43288,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
43289,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
43290,Non-Motorist on Personal Conveyance,Daylight,Urban-Local Road or Street,Not an Intersection,f
43291,Motor Vehicle In-Transport ,Dawn,Rural-Local Road or Street,Four-Way Intersection,f
43292,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
43293,Wall,Dark - Unknown Lighting,Urban-Local Road or Street,Not an Intersection,f
43294,Curb,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
43295,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
