detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
319,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
320,Shrubbery,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
321,Shrubbery,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
322,Fell/Jumped from Vehicle,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
323,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
324,Fence,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
325,"Pavement Surface Irregularity (Ruts, Potholes, Grates, etc.)",Daylight,Urban-Collector,T-Intersection,f
326,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
327,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
328,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
329,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
330,Utility Pole/Light Support,Dark - Lighted,Urban-Collector,Not an Intersection,t
331,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
332,Other Object (not fixed),Daylight,Urban-Collector,Four-Way Intersection,f
333,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
334,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
335,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
336,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
337,Other Fixed Object,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
338,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,T-Intersection,t
339,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
340,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
341,Fence,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
342,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
343,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,t
344,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
345,Embankment,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
346,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
347,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
348,Pedalcyclist,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
349,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
350,Rollover/Overturn,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
351,Working Motor Vehicle ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
352,Curb,Daylight,Urban-Collector,Not an Intersection,t
353,Rollover/Overturn,Dawn,Rural-Major Collector,Not an Intersection,t
354,Motor Vehicle In-Transport ,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
355,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
356,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
357,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
358,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
359,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
360,Embankment,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
361,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
362,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,t
363,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
364,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
365,Rollover/Overturn,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
366,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
367,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
368,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
369,Pedestrian,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,f
370,Pedestrian,Daylight,Urban-Other Principal Arterial,T-Intersection,f
371,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
372,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
373,Pedestrian,Dark - Unknown Lighting,Rural-Major Collector,Not an Intersection,f
374,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
375,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
376,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
377,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
378,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
379,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
380,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
381,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
382,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
383,Ground,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
384,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
385,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
386,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
387,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
388,Other Fixed Object,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
389,Curb,Daylight,Rural-Local Road or Street,Not an Intersection,f
390,Ground,Dark - Not Lighted,Urban-Collector,T-Intersection,t
391,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
392,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
393,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
394,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
395,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
396,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
397,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
398,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,f
399,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
400,Ditch,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
401,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
402,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
403,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
404,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
405,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
406,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
407,Pedestrian,Dark - Unknown Lighting,Rural-Minor Arterial,Not an Intersection,f
408,Rollover/Overturn,Dark - Unknown Lighting,Rural-Major Collector,Unknown,f
409,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
410,Unknown,Dark - Unknown Lighting,Rural-Major Collector,Unknown,t
411,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Rural-Minor Arterial,Not an Intersection,f
412,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
413,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
414,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
415,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
416,Non-Motorist on Personal Conveyance,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
417,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
418,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
419,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
420,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
421,Rollover/Overturn,Dark - Lighted,Rural-Minor Collector,Not an Intersection,t
422,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
423,Culvert,Daylight,Rural-Local Road or Street,Not an Intersection,f
424,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
425,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
426,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
427,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
428,Motor Vehicle In-Transport ,Dusk,Urban-Collector,Four-Way Intersection,f
429,Guardrail Face,Daylight,Rural-Minor Collector,Not an Intersection,f
430,Rollover/Overturn,Dusk,Rural-Major Collector,Not an Intersection,f
431,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
432,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
433,Wall,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
434,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
435,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
436,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
437,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
438,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
439,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
440,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
441,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
442,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
443,Pedalcyclist,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
444,Boulder,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
445,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
446,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
447,"Pavement Surface Irregularity (Ruts, Potholes, Grates, etc.)",Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,f
448,Pedestrian,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
449,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
450,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Y-Intersection,f
451,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
452,Impact Attenuator/Crash Cushion,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
453,Fence,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
454,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
455,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
456,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,t
457,Guardrail End,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
458,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
459,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
460,Rollover/Overturn,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
461,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Four-Way Intersection,t
462,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,f
463,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
464,Shrubbery,Daylight,Rural-Minor Arterial,Not an Intersection,f
465,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
466,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
467,Other Fixed Object,Dark - Lighted,Urban-Collector,T-Intersection,t
468,Pedalcyclist,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
469,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
470,Pedestrian,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
471,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
472,Pedestrian,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
473,Cable Barrier,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
474,Shrubbery,Dark - Lighted,Rural-Minor Collector,Not an Intersection,f
475,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
476,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
477,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
478,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
479,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
480,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
481,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
482,Curb,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
483,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
484,Tree (Standing Only),Unknown,Rural-Local Road or Street,Not an Intersection,f
485,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
486,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
487,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
488,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
489,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
490,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Four-Way Intersection,t
491,Rollover/Overturn,Daylight,Rural-Local Road or Street,Unknown,f
492,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
493,Rollover/Overturn,Daylight,Rural-Minor Collector,Unknown,t
494,Pedestrian,Dark - Unknown Lighting,Rural-Major Collector,Not an Intersection,f
495,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
496,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
497,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
498,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
499,Unknown,Dark - Unknown Lighting,Rural-Minor Arterial,Unknown,f
500,Pedalcyclist,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
501,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
502,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
503,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
504,Tree (Standing Only),Dark - Not Lighted,Urban-Collector,Not an Intersection,t
505,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
506,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
507,Immersion,Daylight,Urban-Minor Arterial,Not an Intersection,f
508,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
509,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
510,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,t
511,Curb,Dark - Unknown Lighting,Urban-Local Road or Street,Not an Intersection,t
512,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
513,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
514,Unknown,Daylight,Rural-Local Road or Street,Unknown,f
515,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
516,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
517,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
518,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
519,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,t
520,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
521,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
522,Curb,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
523,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
524,Curb,Daylight,Urban-Local Road or Street,T-Intersection,t
